criticName,isTopCritic,firstReview,latestReview,critic_id
Sabrina Maddeaux,False,2015-12-18,2015-12-18,8494
Sabrina McFarland,False,2023-03-07,2023-03-07,8495
Sabrina Rojas Weiss,False,2003-08-22,2003-10-24,8497
Saibal Chatterjee,False,2015-05-12,2022-12-16,8504
Sam Adams,True,2000-01-01,2019-11-07,8508
Sam Ashurst,False,2007-10-19,2017-08-03,8510
Sam Bathe,False,2010-02-26,2016-02-26,8511
Sam Chambers,False,2002-10-30,2002-10-30,8514
Sam Fragoso,False,2012-09-18,2016-01-29,8517
Sam Fragoso,True,2014-02-01,2017-10-12,8517
Sam Inglis,False,2021-10-29,2021-10-29,8521
Sam Jordison,False,2003-05-24,2008-02-19,8522
Sam Kerridge,False,2019-03-15,2019-03-15,8523
Sam Lewis,False,2014-02-27,2015-01-02,8524
Sam Parker,False,2009-10-09,2018-10-17,8526
Sam Toy,True,2006-03-23,2011-04-11,8530
Sam Watermeier,False,2015-05-29,2017-02-17,8531
Sam Wigley,False,2009-02-27,2012-08-23,8533
Samantha Edwards,False,2018-09-11,2018-09-11,8537
Samantha Incorvaia,True,2018-10-16,2019-07-11,8538
Samantha Ladwig,False,2016-06-30,2017-08-04,8539
Sameen Amer,False,2019-03-21,2023-01-13,8542
Samuel Downing,False,2011-09-21,2011-09-21,8545
Samuel R. Murrian,False,2018-12-10,2022-12-16,8547
Samuel Roberts,False,2015-06-22,2017-09-19,8548
Samuel Spencer,False,2019-07-13,2019-07-13,8549
Sandi Chaitram,True,2001-04-17,2001-12-31,8551
Sandie Angulo Chen,False,2007-10-22,2022-12-21,8552
Sandie Angulo Chen,True,2011-04-29,2017-07-13,8552
Sandip Bardhan,False,2018-05-21,2018-05-21,8554
Sandra Contreras,False,2000-01-01,2012-02-08,8556
Sandra Hall,True,2003-03-07,2023-02-14,8557
Sandy Cohen,True,2013-08-15,2017-12-20,8560
Sandy Schaefer,False,2012-09-28,2020-02-17,8564
Santiago Alverú,False,2018-04-30,2022-05-17,8569
Sara Clements,False,2019-04-12,2022-12-23,8573
Sara Klein,False,2009-06-22,2009-08-12,8578
Sara Maria Vizcarrondo,False,2008-02-19,2014-06-05,8579
Sara Maria Vizcarrondo,True,2006-03-24,2009-07-13,8579
Sara Stewart,True,2011-07-01,2022-12-19,8584
Sarah Cartland,False,2018-11-09,2022-04-03,8595
Sarah Carty,False,2019-03-28,2019-03-28,8596
Sarah Chauncey,False,2003-04-04,2005-09-02,8597
Sarah Cook,False,2020-09-04,2022-12-13,8598
Sarah Crompton,True,2007-07-09,2014-01-01,8599
Sarah Deen,False,2017-09-05,2017-09-06,8603
Sarah Dobbs,False,2011-01-20,2019-12-17,8604
Sarah El-Mahmoud,False,2021-12-06,2021-12-06,8605
Sarah Hall,False,2002-10-30,2002-10-30,8613
Sarah Hepola,True,2000-01-01,2008-03-28,8615
Sarah Jane,True,2022-08-25,2022-08-25,8616
Sarah Kent,False,2020-03-02,2020-03-02,8620
Sarah McIntyre,False,2016-05-02,2019-01-24,8631
Sarah Musnicky,False,2019-09-18,2022-10-05,8636
Sarah Theeboom,False,2009-10-14,2009-10-14,8644
Sarah Voon,False,2020-01-15,2020-01-15,8645
Sarah Ward,False,2002-11-06,2023-02-24,8647
Sarah Watt,False,2016-09-01,2018-10-04,8648
Sarah Wenk,False,2011-01-02,2011-01-02,8649
Sarah-Tai Black,True,2018-05-11,2022-08-18,8652
Saskia Baron,False,2016-02-19,2020-08-17,8659
Saul Austerlitz,False,2005-12-06,2005-12-06,8660
Saxon Bullock,False,2007-02-23,2012-10-19,8662
Scarlett Russell,False,2016-07-11,2016-07-11,8663
"Scott ""The Foywonder"" Foy",False,2010-08-02,2011-09-09,8666
Scott A. Mantz,False,2000-01-01,2017-06-02,8667
Scott Andrews,False,2004-10-20,2005-12-06,8668
Scott Cain,True,2020-12-12,2022-07-11,8673
Scott Campbell,False,2021-04-24,2023-01-11,8674
Scott Collura,False,2004-11-15,2021-09-03,8678
Scott Craven,True,2003-02-15,2019-04-10,8679
Scott Davis,False,2017-06-04,2019-06-05,8681
Scott Foundas,False,2003-06-05,2014-12-10,8684
Scott Foundas,True,2002-09-09,2015-09-04,8684
Scott G. Mignola,False,2011-01-02,2011-01-02,8686
Scott Gwin,False,2004-09-04,2007-12-11,8688
Scott Henderson,False,2010-10-05,2011-02-08,8690
Scott Huver,False,2002-07-12,2018-05-17,8693
Scott Knopf,False,2009-08-18,2011-10-17,8694
Scott Marks,True,2014-10-14,2021-05-06,8695
Scott McKellar,False,2010-10-27,2011-06-15,8696
Scott Mendelson,False,2005-01-15,2022-10-19,8699
Scott Nash,False,1981-11-06,2023-01-12,8703
Scott Renshaw,False,2000-01-01,2018-10-05,8707
Scott Rosenberg,False,2000-01-01,2023-03-31,8708
Scott Rosenberg,True,2000-01-01,2000-01-01,8708
Scott Russon,True,2003-03-02,2004-05-14,8711
Scott Tobias,True,2002-06-11,2022-12-19,8717
Scott Von Doviak,False,2000-01-01,2011-03-03,8721
Scott Von Doviak,True,2001-10-29,2021-09-10,8721
Scott Warren,False,2003-05-30,2007-02-13,8724
Scott Weinberg,False,2000-01-01,2021-04-16,8725
Sean Clark,False,2005-12-02,2007-03-02,8736
Sean Mulvihill,False,2018-10-29,2021-12-08,8753
Sean O'Connell,False,2000-01-01,2020-01-15,8755
Sean O'Connell,True,2010-08-20,2013-09-19,8755
Seb Patrick,False,2010-03-19,2013-11-01,8766
Sebastian Doggart,True,2013-01-25,2013-01-27,8768
Sebastian Valencia,False,2018-12-25,2020-01-29,8770
Sebastian Zavala Kahn,False,2015-09-13,2023-03-15,8771
Serena Donadoni,False,2000-01-01,2018-10-04,8776
Serena Donadoni,True,2012-10-26,2018-08-16,8776
Sergi Sánchez,False,2019-05-03,2022-12-09,8779
Sergio F. Pinilla,False,2017-11-15,2019-07-17,8781
Sergio Huidobro,False,2017-10-10,2019-08-13,8782
Sergio López Aguirre,False,2015-04-07,2021-10-22,8783
Seth Kubersky,False,2012-10-05,2013-12-17,8788
Sezín Koehler,False,2019-04-05,2022-08-11,8791
Sezín Koehler,True,2021-03-05,2021-03-11,8791
Shana O'Neil,False,2019-05-22,2020-09-04,8798
Shane Danielsen,False,2012-10-18,2015-01-29,8801
Shane Slater,False,2016-09-28,2022-09-20,8803
Shannon J. Harvey,False,2001-02-14,2009-07-06,8810
Shannon McGrew,False,2019-05-18,2022-03-14,8813
Shannon Sampert,False,2015-11-13,2015-11-13,8816
Shannon Wright,False,2010-10-29,2010-12-30,8817
Sharon Lougher,False,2009-07-17,2009-11-20,8823
Shaun Davis,False,2011-04-04,2020-04-27,8827
Shaun Kitchener,False,2019-03-26,2019-03-26,8828
Shaun Munro,False,2011-02-10,2022-11-14,8830
Shauna Cagan,True,2009-08-05,2009-08-05,8832
Shawn Adler,False,2005-09-21,2012-12-04,8836
Shawn Badgley,True,2006-12-30,2007-08-15,8837
Shawn Bernard,False,2017-08-17,2017-08-17,8838
Shawn Bowers,False,2003-08-20,2004-03-16,8839
Shawn Edwards,False,2020-01-22,2022-02-25,8840
Shay Casey,False,2000-01-01,2006-07-22,8847
Sheila Johnston,False,2014-02-10,2014-02-10,8853
Sheila Johnston,True,2004-01-06,2021-09-09,8853
Shelagh Rowan-Legg,False,2018-05-14,2021-05-14,8860
Shelley Jones,True,2011-02-17,2011-11-03,8862
Sheraz Farooqi,False,2018-12-12,2023-01-03,8866
Sheri Linden,True,2002-04-05,2021-05-13,8868
Sherwyn Spencer,True,2012-02-03,2012-02-03,8875
Shikhar Verma,False,2019-09-25,2022-12-12,8876
Shlomo Schwartzberg,False,2000-01-01,2008-01-24,8883
Shubhra Gupta,True,2015-05-12,2022-12-17,8884
Shyama Krishna Kumar,False,2016-03-23,2021-07-13,8885
Sian Brett,False,2019-05-04,2019-05-07,8886
Sian Kirwan,True,2000-01-01,2000-01-01,8887
Sid Adilman,True,2002-10-11,2002-10-11,8888
Siddhant Adlakha,False,2017-04-05,2022-12-22,8891
Siddhant Adlakha,True,2021-10-08,2022-01-14,8891
Siena Yates,False,2016-08-25,2017-10-26,8896
Sierra Filucci,False,2011-01-01,2013-07-31,8897
Simon Braund,True,2000-01-01,2019-10-29,8901
Simon Columb,False,2020-08-05,2020-08-05,8903
Simon Crook,True,2006-04-01,2017-07-27,8904
Simon Edwards,False,2009-06-05,2009-06-05,8906
Simon Foster,False,2009-12-02,2022-12-15,8907
Simon Gallagher,False,2011-08-15,2019-10-02,8908
Simon Guerrier,False,2005-07-05,2005-11-11,8910
Simon Jablonski,False,2010-04-29,2010-09-09,8912
Simon Jablonski,True,2010-12-27,2011-04-21,8912
Simon Jones,False,2011-04-13,2011-04-13,8914
Simon Jordan,False,2008-04-11,2008-10-17,8915
Simon Kinnear,False,2010-12-15,2017-12-07,8916
Simon Miraudo,False,2010-10-21,2023-02-03,8917
Simon Reynolds,False,2009-01-30,2015-10-21,8920
Simon Wardell,False,2000-01-01,2000-01-01,8922
Simon Wardell,True,2002-05-06,2002-07-22,8922
Simon Weaving,False,2009-03-21,2020-06-12,8924
Simon Weaving,True,2018-10-04,2018-10-04,8924
Simran Hans,True,2013-11-01,2022-03-20,8928
Sinead Brennan,False,2016-03-23,2019-12-24,8929
Siobhan Synnot,False,2010-09-07,2018-10-04,8932
Sky Staff,False,2002-07-11,2019-06-27,8937
Sloan Freer,False,2003-06-11,2020-08-10,8939
Sofía Ochoa Rodríguez,False,2015-08-26,2022-11-23,8943
Sonali Kokra,False,2016-07-06,2019-10-02,8947
Sonia Zadurian,False,2018-12-01,2019-02-02,8951
Sonny Bunch,False,2009-08-28,2023-01-06,8952
Sonya Ballantyne,False,2022-08-10,2022-08-10,8953
Sophie Brown,False,2016-10-14,2017-04-13,8960
Sophie Brown,True,2011-08-31,2011-08-31,8960
Sophie Butcher,True,2023-01-30,2023-01-30,8962
Sophie Charara,False,2021-04-28,2021-04-28,8963
Sophie Haslett,True,2012-09-13,2012-09-13,8968
Sophie Ivan,False,2010-07-20,2014-07-11,8969
Sophie Ivan,True,2009-02-06,2012-10-24,8969
Sophie Kingston-Smith,False,2019-02-05,2019-02-05,8971
Sophie Monks Kaufman,True,2012-05-30,2022-03-14,8974
Sophie Verlane,False,2009-05-26,2009-05-26,8975
Sophie WIng,False,2019-05-07,2019-06-08,8976
Sophie Wyatt,True,2017-04-28,2017-04-28,8977
Soumya Srivastava,False,2015-05-31,2020-02-07,8982
Spence D.,False,2002-08-06,2006-04-14,8983
Spencer Perry,False,2019-04-12,2022-08-03,8986
Spyder Darling,False,2002-05-25,2011-02-08,8989
Sreeparna Sengupta,False,2019-07-19,2020-01-07,8991
Srijana Mitra Das,False,2015-05-31,2017-12-07,8992
Stacey Yvonne,False,2023-02-14,2023-03-17,8994
Stacie Hougland,False,2002-03-02,2009-09-08,8995
Stax,False,2006-05-24,2008-10-23,9005
Stefan Birgir Stefans,False,2005-07-08,2021-04-18,9007
Stefan Kyriazis,False,2015-05-27,2016-12-13,9009
Stefan Pape,False,2012-08-13,2022-08-02,9010
Stefanie Jackowitz,False,2004-11-14,2005-02-10,9012
Stella Papamichael,False,2008-07-31,2019-04-01,9014
Stella Papamichael,True,2002-12-16,2008-04-29,9014
Steph Cozza,False,2018-01-18,2023-01-06,9016
Steph Green,False,2022-02-10,2022-08-22,9017
Steph Green,True,2022-09-02,2022-09-02,9017
Stephan Boissonneault,False,2018-03-09,2018-03-09,9020
Stephanie Watts,False,2018-08-24,2019-09-03,9035
Stephanie Zacharek,True,2000-01-01,2022-12-16,9036
Stephen A. Russell,False,2020-08-15,2023-02-06,9037
Stephen A. Russell,True,2020-09-16,2022-08-24,9037
Stephen Applebaum,False,2001-01-26,2020-11-21,9040
Stephen Applebaum,True,2002-06-12,2002-06-12,9040
Stephen Carty,False,2012-09-30,2020-04-07,9043
Stephen Cavalier,True,2011-06-09,2011-06-09,9044
Stephen Dalton,False,2009-01-23,2022-05-27,9047
Stephen Dalton,True,2004-05-18,2021-07-13,9047
Stephen Daultrey,False,2009-12-11,2009-12-11,9050
Stephen Farber,False,2001-04-16,2022-08-30,9051
Stephen Farber,True,2007-05-11,2022-07-12,9051
Stephen Garrett,False,2014-01-27,2022-12-23,9053
Stephen Garrett,True,2006-01-26,2016-04-07,9053
Stephen Glass,False,2018-11-05,2018-12-01,9055
Stephen Himes,False,2002-05-30,2018-06-07,9057
Stephen Holden,True,2000-01-01,2023-01-10,9058
Stephen Hunter,False,1996-12-13,2023-03-31,9060
Stephen Hunter,True,2000-01-01,2023-01-10,9060
Stephen Jared,False,2002-12-06,2003-04-18,9062
Stephen Jewell,False,2009-02-12,2009-10-01,9064
Stephen Kelly,False,2012-08-23,2017-01-02,9065
Stephen Lambrechts,False,2011-11-15,2015-09-20,9067
Stephen Leach,False,2018-11-05,2018-12-14,9068
Stephen Miller,False,2000-01-01,2001-09-06,9072
Stephen O'Nion,False,2019-03-26,2019-06-17,9073
Stephen Puddicombe,False,2016-10-31,2017-06-05,9075
Stephen Romei,True,2014-09-10,2022-12-17,9077
Stephen Silver,False,2008-06-11,2023-03-19,9081
Stephen Whitty,False,2000-01-01,2021-06-07,9085
Stephen Whitty,True,2003-04-18,2018-06-25,9085
Steve,False,2005-12-02,2018-12-10,9089
Steve Beard,True,2000-01-01,2011-07-13,9091
Steve Biodrowski,False,2000-01-01,2022-09-02,9092
Steve Cramer,False,2019-04-23,2019-04-23,9093
Steve Crum,False,2003-08-20,2023-02-14,9094
Steve Davis,True,2000-01-01,2022-05-05,9096
Steve Head,False,2002-09-25,2019-03-31,9106
Steve Heisler,False,2012-12-07,2012-12-07,9107
Steve Heisler,True,2011-11-16,2011-11-18,9107
Steve Katz,False,2018-09-21,2022-12-29,9110
Steve Morrissey,False,2020-08-26,2020-11-20,9116
Steve Murray,False,2000-01-01,2023-01-31,9117
Steve Murray,True,2000-01-01,2023-03-31,9117
Steve Newall,False,2010-07-22,2022-01-13,9119
Steve Newton,False,2004-08-21,2019-07-17,9120
Steve O'Brien,False,2009-10-16,2013-02-19,9121
Steve O'Hagan,True,2006-04-01,2006-04-01,9122
Steve Persall,False,2008-06-27,2023-03-14,9125
Steve Ramos,False,2007-01-05,2012-11-29,9127
Steve Rhodes,False,2000-01-01,2017-11-10,9128
Steve Rhodes,True,2014-06-17,2014-06-17,9128
Steve Rose,False,2002-04-30,2011-08-10,9130
Steve Rose,True,2007-01-26,2019-05-22,9130
Steve Schneider,False,2000-01-01,2018-06-27,9135
Steve Simels,False,2000-01-01,2020-05-13,9136
Steve Simels,True,2008-06-18,2020-01-22,9136
Steve Tilley,False,2000-01-01,2015-07-15,9139
Steve Tilley,True,2006-10-27,2016-11-10,9139
Steve Watson,False,2007-10-19,2008-03-14,9145
Steve Watson,True,2009-01-30,2009-01-30,9145
Steve Wright,False,2012-10-08,2017-03-13,9147
Steven Mazey,False,2000-01-01,2022-09-22,9160
Steven Neish,False,2012-08-23,2017-06-28,9163
Steven Rea,False,2017-08-03,2017-08-03,9167
Steven Rea,True,2000-01-01,2023-03-31,9167
Steven Rosen,False,2008-11-20,2008-11-20,9171
Steven Rosen,True,2000-01-01,2012-08-06,9171
Steven Snyder,False,2002-06-12,2011-03-03,9174
Steven Snyder,True,2006-06-16,2012-08-16,9174
Stina Chyn,False,2004-10-06,2009-03-24,9179
Stuart Gray,False,2019-04-23,2019-04-23,9181
Stuart Heritage,True,2013-01-31,2014-03-21,9182
Stuart Husband,True,2013-09-18,2013-09-18,9183
Stuart McGurk,False,2007-01-14,2021-05-19,9188
Stuart Swineford,False,2005-12-06,2005-12-06,9189
Stuart Wood,False,2003-10-30,2005-05-14,9191
Sue Heal,False,2013-05-13,2020-09-09,9197
Sue Robinson,False,2009-12-18,2019-03-22,9199
Sukanya Verma,False,2015-05-30,2018-07-23,9201
Sukhdev Sandhu,True,2007-02-23,2019-04-02,9202
Sun Staff,False,2007-09-28,2009-11-06,9205
Susan G. Cole,False,2013-09-14,2018-10-04,9216
Susan Lambert,False,2000-01-01,2002-06-05,9223
Susan Lee,False,2015-12-29,2015-12-29,9224
Susan Stark,True,2000-01-01,2022-08-30,9230
Susan Walker,True,2000-01-01,2008-12-12,9232
Susan Wloszczyna,False,2017-06-19,2021-11-12,9233
Susan Wloszczyna,True,2000-01-01,2022-09-29,9233
Susana Guzman De la O,False,2019-03-11,2023-01-20,9235
Susannah Breslin,False,2000-01-01,2005-12-06,9238
Susie Eisenhuth,False,2022-07-08,2022-07-19,9241
Susie Eisenhuth,True,2022-09-14,2022-11-18,9241
Suso Aira,False,2015-04-15,2016-02-03,9243
Suzanne Condie Lambert,True,2007-05-10,2016-01-07,9244
Suzanne Keane,False,2016-07-19,2017-08-16,9245
Suzi Feay,True,2006-01-26,2019-11-18,9249
Sweta Kaushal,False,2015-05-12,2017-12-07,9252
Sydnee Watlow,False,2012-12-06,2012-12-06,9254
T'Cha Dunlevy,False,2012-03-20,2020-04-29,9258
T.I. Fraser,False,2009-02-12,2009-02-12,9261
TK Burton,False,2011-04-21,2022-12-19,9266
TV Guide Staff,False,1992-07-31,2019-03-30,9267
Tabi Jackson Gee,True,2013-11-21,2013-11-21,9268
Tae Mawson,True,2007-06-15,2008-04-18,9269
Talia Soghomonian,False,2016-05-11,2016-05-21,9272
Tamara Straus,True,2007-09-14,2008-02-08,9274
Tan Kee Yun,False,2017-09-20,2017-09-20,9277
Tania Lamb,False,2019-04-23,2023-01-12,9278
Tanya L. Edwards,False,2001-06-01,2002-05-16,9283
Tanya Pai,True,2016-02-10,2016-02-10,9284
Tanya Sweeney,False,2016-03-15,2019-07-18,9285
Tara Bennett,False,2013-02-08,2023-01-17,9286
Tara Brady,True,2012-03-19,2022-08-05,9287
Tara McNamara,False,2018-09-28,2023-03-14,9290
Tasha Robinson,True,2005-09-26,2022-09-23,9295
Tatiana Albandos,False,2021-12-30,2022-06-24,9297
Tatsam Mukherjee,False,2016-06-24,2022-07-22,9299
Tay Yek Keak,False,2005-12-06,2017-11-09,9300
Ted Murphy,False,2000-01-01,2009-12-13,9312
Ted Prigge,False,2000-01-01,2006-10-11,9315
Telegraph Staff,True,2011-03-25,2022-11-08,9320
Temoor Iqbal,False,2016-04-26,2016-04-26,9322
Teresa Jusino,False,2016-12-30,2017-08-10,9328
Teresa Talerico,False,2010-09-23,2011-01-01,9329
Teresa Wiltz,True,2001-04-20,2013-11-14,9330
Terri White,True,2015-12-10,2019-12-09,9335
Terry Mesnard,False,2019-07-15,2021-04-22,9341
Terry Staunton,False,2009-11-27,2023-04-03,9345
Tessa Smith,False,2019-04-30,2023-03-07,9348
Thaddeus McCollum,False,2016-12-22,2019-04-17,9349
The Foywonder,False,2005-12-02,2008-10-31,9350
The Sneak,False,2006-11-05,2009-12-10,9352
Thelma Adams,True,2009-02-01,2023-01-06,9353
Theolin Tembo,False,2017-02-03,2022-12-16,9357
Theresa Everline,False,2000-12-21,2014-05-08,9358
Theresa Everline,True,2008-11-06,2009-01-16,9358
Theresa Smith,False,2016-03-02,2019-10-04,9360
Therese Lacson,False,2021-03-03,2022-02-13,9361
Thirza Wakefield,True,2014-01-09,2016-06-08,9363
Thom Atkinson,False,2011-01-21,2011-09-15,9365
Thom Denson,False,2019-02-21,2019-05-14,9367
Thomas Caldwell,False,2000-11-03,2022-01-21,9375
Thomas Harrison,False,2022-08-01,2022-08-01,9381
Thomas Hobbs,True,2017-06-16,2017-06-16,9382
Thomas Leupp,False,2009-01-28,2012-03-09,9385
Thomas Pemberton,False,2018-11-05,2018-11-05,9389
Thomas Stoneham-Judge,False,2022-03-04,2022-12-24,9394
Tiffany Sanchez,False,2003-09-27,2005-04-07,9398
Tilly Pearce,False,2021-09-18,2021-09-18,9402
Tim Appelo,False,2004-08-19,2023-03-17,9406
Tim Appelo,True,2015-11-12,2015-12-23,9406
Tim Brayton,False,2007-09-12,2023-02-07,9411
Tim Cogshell,True,2000-01-01,2023-01-18,9414
Tim Coleman,False,2017-02-20,2017-02-20,9415
Tim Evans,False,2007-09-07,2019-03-31,9418
Tim Grierson,True,2005-06-30,2022-12-13,9420
Tim Hill,False,2011-04-14,2011-04-14,9424
Tim Holland,False,2013-12-22,2015-05-31,9425
Tim Martain,False,2010-07-29,2019-07-22,9426
Tim Merrill,False,2002-12-08,2005-12-06,9427
Tim Nagle,True,2009-08-11,2009-08-11,9428
Tim Robey,True,2002-05-11,2023-03-13,9433
Tim Sanger,False,2002-12-08,2002-12-08,9435
Tim Teeman,False,2017-09-27,2017-09-27,9438
Tim Teeman,True,2008-07-15,2008-07-15,9438
Time Out Staff,True,2005-10-06,2011-11-16,9441
Tina Hassannia,False,2013-09-10,2018-11-01,9452
Tina Hassannia,True,2013-01-28,2015-08-07,9452
Tobi Akingbade,False,2017-09-05,2017-09-05,9463
Toby Rose,True,2008-04-09,2008-04-09,9466
Toby Woollaston,False,2017-09-21,2022-06-27,9467
Toby Young,False,2015-06-23,2015-08-13,9468
Toby Young,True,2009-07-24,2009-11-13,9468
Todd Gilchrist,False,2003-05-28,2021-12-09,9475
Todd Gilchrist,True,2013-08-28,2022-07-05,9475
Todd Jorgenson,False,2002-07-11,2023-03-10,9478
Toddy Burton,True,2006-05-11,2020-03-25,9484
Tom Ambrose,True,2007-09-11,2009-02-27,9486
Tom Augustine,False,2018-06-06,2020-03-03,9487
Tom Beasley,False,2019-03-13,2022-07-19,9488
Tom Birchenough,False,2015-03-11,2017-02-17,9491
Tom Bond,False,2019-01-31,2022-09-01,9493
Tom Cassidy,False,2020-12-09,2023-01-03,9497
Tom Charity,False,2007-05-04,2017-10-11,9498
Tom Charity,True,2006-01-26,2019-04-10,9498
Tom Charles,False,2016-07-18,2017-06-14,9500
Tom Clift,False,2011-08-15,2017-06-30,9502
Tom Coates,True,2001-05-23,2001-09-26,9503
Tom Cox,False,2007-07-06,2019-03-31,9505
Tom Dawson,False,2003-11-20,2023-02-15,9507
Tom Dawson,True,2002-02-17,2008-03-14,9507
Tom Duggins,False,2016-05-18,2021-01-19,9509
Tom Eames,False,2016-07-11,2017-04-11,9510
Tom Folley,False,2019-09-10,2019-09-10,9512
Tom Glasson,False,2013-03-02,2019-04-24,9514
Tom Graham,False,2019-04-08,2019-04-08,9516
Tom Grater,False,2015-09-17,2019-02-09,9517
Tom Grealis,False,2003-02-13,2004-05-10,9518
Tom Grieve,False,2016-06-27,2016-06-27,9519
Tom Hawker,False,2007-02-27,2012-10-19,9520
Tom Hibbert,True,2000-01-01,2014-05-20,9521
Tom Howard,False,2009-02-05,2021-05-26,9524
Tom Huddleston,False,2009-02-13,2009-10-28,9525
Tom Huddleston,True,2006-01-26,2017-07-19,9525
Tom Hutchinson,False,1992-03-13,2022-03-07,9528
Tom Maurstad,True,2000-01-01,2011-08-25,9534
Tom Meek,False,2000-01-01,2022-12-21,9535
Tom Ryan,False,2022-03-17,2023-02-02,9543
Tom Ryan,True,2009-02-05,2023-01-10,9543
Tom Seymour,False,2013-04-18,2013-04-18,9548
Tom Seymour,True,2010-02-02,2017-07-14,9548
Tom Shone,False,2014-12-04,2023-03-02,9551
Tom Shone,True,2010-07-02,2022-08-24,9551
Tom Siebert,False,2002-11-15,2003-06-19,9553
Tom Tunney,True,2002-12-02,2020-02-06,9557
Tomas Trussow,False,2017-02-08,2022-09-20,9559
Tomiwa Owolade,False,2022-09-07,2022-09-07,9560
Tommy Cook,False,2016-02-23,2016-04-08,9562
Tommy Holgate,False,2010-02-02,2010-02-02,9563
Tomris Laffly,True,2013-06-07,2022-12-16,9564
Toni Garcia,False,2020-10-16,2020-10-16,9565
Toni Vall,False,2016-04-20,2020-11-04,9566
Tony Baker,False,2018-08-24,2022-10-14,9568
Tony Black,False,2021-01-31,2022-04-12,9569
Tony Delgado,False,2010-07-06,2011-07-14,9571
Tony Horkins,False,2007-06-22,2012-07-23,9574
Tony Horkins,True,2006-07-22,2016-01-28,9574
Tony Macklin,False,2007-07-18,2022-12-02,9576
Tony Medley,False,1999-09-10,2022-12-19,9579
Tony Sloman,False,2010-10-28,2021-05-24,9584
Tony Sokol,False,2017-04-26,2018-12-04,9585
Tony Stamp,False,2013-03-14,2018-09-25,9586
Tori Brazier,False,2019-03-09,2022-02-28,9594
Total Film Staff,False,2009-09-25,2021-02-28,9596
Trace Sauveur,True,2022-09-29,2022-09-29,9600
Trace Thurman,False,2018-10-31,2023-03-21,9601
Tracey Petherick,False,2020-02-14,2021-09-28,9602
Tracy Moore,False,2013-08-06,2015-12-15,9608
Travis Hopson,False,2013-09-12,2023-01-12,9612
Trent Wilkie,False,2017-08-17,2017-08-17,9618
Trevor Fehrman,False,2013-04-14,2013-06-18,9620
Trevor Johnston,False,2009-11-20,2021-10-14,9622
Trevor Johnston,True,2006-01-26,2018-07-31,9622
Trevor Lewis,True,2000-01-01,2000-01-01,9624
Tristan Burke,False,2007-08-31,2007-10-19,9634
Tristram Fane Saunders,True,2016-05-19,2016-08-03,9637
Ty Burr,True,1992-11-11,2022-11-29,9642
Ty Cooper,False,2012-11-15,2016-01-28,9643
Tyler Doupe,False,2022-03-03,2022-07-09,9649
Udita Jhunjhunwala,True,2015-09-03,2022-12-17,9659
Uncut Staff,False,2014-12-08,2014-12-08,9662
Urban Cinefile Critics,False,2000-01-01,2016-10-02,9663
Uri Lessing,False,2005-06-13,2007-03-03,9665
Vadim Rizov,False,2003-06-19,2023-02-16,9669
Vadim Rizov,True,2008-08-19,2018-03-13,9669
Val Roman,False,2014-12-14,2014-12-14,9671
Valerie Complex,True,2016-11-03,2022-10-31,9672
Valerie Kalfrin,False,2016-06-24,2022-12-18,9674
Vera Anderson,False,2015-06-17,2015-12-01,9694
Veronica Lee,False,2015-04-14,2022-04-15,9703
Verónica Sánchez Marín,False,2015-05-25,2020-04-08,9705
Vic Holtreman,False,2005-01-13,2018-11-02,9706
Vicky Roach,False,2008-06-08,2020-09-10,9710
Victor Olliver,False,2002-08-07,2009-10-29,9714
Victor Stiff,False,2016-09-09,2022-09-20,9716
Victoria Alexander,False,2000-01-01,2022-12-05,9717
Victoria Joy,False,2012-05-23,2012-05-23,9719
Victoria Kettner,False,2007-08-24,2007-11-02,9720
Victoria Luxford,False,2011-08-30,2023-02-02,9721
Victoria Luxford,True,2022-02-24,2023-04-06,9721
Victoria M. Massie,True,2016-02-26,2016-02-26,9723
Victoria Mather,True,2013-12-26,2023-03-28,9724
Victoria McNally,False,2017-07-20,2017-08-03,9725
Vincent Canby,True,2000-01-01,2022-07-11,9731
Vincent Renwick,False,2013-03-14,2013-03-14,9734
Violet Carberry,False,2004-11-10,2004-11-10,9738
Violet LeVoit,False,2015-12-02,2017-03-30,9739
Violet Lucca,False,2011-12-12,2016-10-25,9740
Violet Lucca,True,2013-06-14,2019-11-19,9740
Violeta Kovacsics,False,2004-11-01,2019-11-05,9742
Virginia Montes,False,2018-02-27,2019-11-30,9747
Vivian Kane,False,2017-06-02,2022-06-24,9751
Vladimir Jean-Gilles,False,2019-03-01,2019-03-01,9753
Víctor Blanes Picó,False,2017-05-30,2019-12-20,9755
Víctor López G.,False,2019-03-04,2023-01-09,9756
Víctor Martínez Ranero,False,2015-10-02,2015-11-06,9758
Wade Major,False,2000-01-01,2022-10-14,9765
Wally Hammond,False,2008-09-12,2008-11-07,9770
Wally Hammond,True,2005-10-13,2018-12-06,9770
Walter Chaw,False,2001-06-16,2022-12-30,9773
Walter Goodman,True,2003-05-20,2018-01-10,9774
Warren Curry,False,2002-02-15,2002-05-29,9782
Warren Spector,True,2003-03-24,2003-03-24,9784
Wayne Broadway,False,2022-03-01,2022-10-12,9787
Weiting Liu,False,2020-09-08,2021-05-17,9789
Weldon B. Johnson,True,2020-01-16,2020-02-28,9790
Wendy Ide,True,2004-04-28,2023-04-07,9792
